PNI;y;x;województwo;powiat;gmina;nazwa placówki;kod pocztowy;miejscowoœæ;ulica;telefon;godziny pracy - opis;stan placówki;
272790;52.185177;21.193815;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 94;04-835;Warszawa;ul. Rad³owska 9;22-615-71-12, 22-615-70-12;dni robocze: 08:00-21:00#(od dnia 01.03.2012r.)#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272802;52.227536;21.088670;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 95;03-998;Warszawa;ul. Genera³a Romana Abrahama 12;22-613-75-66;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
272826;52.205100;20.918400;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 97;02-474;Warszawa;ul. Popularna 12;22-863-94-49, 22-863-96-31;dni robocze: 08:00-21:00#(zmiana czasu pracy od dn.24.10.2011r.)#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272907;52.232280;21.055105;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 105;03-900;Warszawa;ul. Francuska 11 A;22-617-82-01;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272914;52.238313;21.146970;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 106;04-520;Warszawa;ul. Korkowa 119/123;22-812-14-66;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#;;
272938;52.193614;21.013992;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 108;02-671;Warszawa;ul. Zygmunta Modzelewskiego 85;22-844-65-81;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272952;52.296071;21.043145;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 110;03-347;Warszawa;ul. £ojewska 11;22-811-30-45;dni robocze: 08:00-20:30#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272969;52.233299;21.067349;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 111;03-935;Warszawa;ul. Zwyciêzców 46;22-617-15-81;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272976;52.287547;21.041075;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 112;03-333;Warszawa;ul. Chodecka 4;22-811-06-29;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
272983;52.181596;21.000817;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 113;02-696;Warszawa;ul. Domaniewska 41;22-874-49-83;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273012;52.274526;20.937903;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 116;01-837;Warszawa;Aleja W³adys³awa Reymonta 12;22-663-73-52;dni robocze: 08:00-21:00#(od dn.01.03.2012)#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273036;52.275700;20.922600;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 118;01-900;Warszawa;ul. Josepha Conrada 15;22-663-21-60;dni robocze: 08:00-21:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273043;52.192800;20.968400;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 119;02-100;Warszawa;Aleja Dwudziestolatków 3;22-868-18-57, 22-868-18-58;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka przyjazna e-Commerce.#;;
273067;52.172892;21.025010;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 121;02-741;Warszawa;ul. Wa³brzyska 11;22-549-92-58;dni robocze: 08:00-20:00#soboty: 08:00-20:00#(od 1 paŸdziernika do 30 listopada 2013 roku)#niedziele i œwiêta: 10:00-17:00 (niedziele)#(od 1 paŸdziernika do 30 listopada 2013 roku)#;;
273074;52.192700;20.893800;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 122;02-495;Warszawa;ul. Bohaterów Warszawy 6;22-662-65-63;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273100;52.194800;20.871400;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 125;02-498;Warszawa;ul. Stanis³awa Wojciechowskiego 37;22-667-00-92, 22-667-09-29;dni robocze: 08:00-21:00#(zmiana godz. od 01.03.2012r.)#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273117;52.159803;21.035793;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 126;02-788;Warszawa;ul. Zamiany 12;22-643-68-24;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273124;52.234192;21.078987;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 127;04-043;Warszawa;ul. Ostrzycka 2/4;22-813-55-12;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
273131;52.246456;21.086795;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 128;04-340;Warszawa;ul. Kobielska 17;22-610-01-69;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273155;52.150295;21.053324;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 130;02-770;Warszawa;ul. Stefana Szolc Rogoziñskiego 4;22-643-22-07;dni robocze: 08:00-21:00#(zmiana godz. od 01.03.2012r.)#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273162;52.222841;21.099436;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 131;03-996;Warszawa;ul. Samolotowa 4;22-671-66-27;dni robocze: 08:00-21:00#(od dnia 01.03.2012r.)#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#;;
583750;52.217047;21.022402;MAZOWIECKIE;Warszawa;Warszawa;FUP Warszawa 133;00-918;Warszawa;ul. Litewska 2/4;22-627-01-73 #jedn. nadrzêdna: UP Warszawa 133#tel.: 22-621-99-97;dni robocze: 09:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273186;52.224400;21.028000;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 133;00-902;Warszawa;ul. Wiejska 2/4;22-621-99-97;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273205;52.271125;20.950134;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 135;01-888;Warszawa;ul. W³odzimierza Perzyñskiego 3;22-834-62-97;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273229;52.241532;20.979756;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 137;01-007;Warszawa;ul. Wolnoœæ 7;22-862-43-03, 22-862-43-04;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273243;52.332848;20.940880;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 139;03-148;Warszawa;ul. Odkryta 44 C;22-889-71-04;dni robocze: 08:00-21:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273250;52.192900;21.058000;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 140;02-905;Warszawa;ul. Go³kowska 17;22-742-19-35;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273274;52.186089;20.897820;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 142;02-497;Warszawa;ul. Genera³a Felicjana S³awoja Sk³adkowskiego 4;22-824-50-35;dni robocze: 08:00-20:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273298;52.304154;20.931007;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 144;01-999;Warszawa;ul. Heroldów 19 F;22-896-02-83;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273300;52.252344;21.224170;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 145;05-075;Warszawa;ul. 1 Praskiego Pu³ku Wp 9;22-773-92-09;dni robocze: 08:00-20:00#(od dnia 01.03.2012r.)#soboty: 08:00-13:00#niedziele i œwiêta: placówka nieczynna#;;
273324;52.216362;21.236902;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 147;05-077;Warszawa;ul. Jana Paw³a II 21;22-773-26-16;dni robocze: 08:00-19:00#soboty: 08:00-13:00#niedziele i œwiêta: placówka nieczynna#Placówka przyjazna e-Commerce.#;;
273331;52.315006;21.066539;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 148;03-295;Warszawa;ul. Goœcinna 2;22-741-82-50;dni robocze: 08:00-21:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
420653;52.225100;20.917600;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 149;01-392;Warszawa;ul. Powstañców Œl¹skich 10;22-664-48-43;dni robocze: 08:00-20:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
571190;52.165200;21.076713;MAZOWIECKIE;Warszawa;Warszawa;UP Warszawa 150;02-975;Warszawa;ul. Sarmacka 5;22-885-01-10;dni robocze: 08:00-22:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273474;52.873800;21.673500;MAZOWIECKIE;ostrowski;W¹sewo;UP W¹sewo;07-311;W¹sewo;ul. Zastawska 13;29-645-86-02;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273667;52.398072;22.015733;MAZOWIECKIE;wêgrowski;Wêgrów;UP Wêgrów;07-100;Wêgrów;ul. Marsza³ka Józefa Pi³sudskiego 4;25-792-26-46, 25-792-27-47;dni robocze: 08:00-18:00#soboty: 07:30-13:30#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273698;52.173548;21.292298;MAZOWIECKIE;otwocki;Wi¹zowna;UP Wi¹zowna;05-462;Wi¹zowna;ul. Lubelska 27 B;22-789-01-76;dni robocze: 08:00-18:00#soboty: 09:00-13:00#(w I sobotê miesi¹ca)#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
273762;53.194027;20.476606;MAZOWIECKIE;m³awski;Wieczfnia Koœcielna;UP Wieczfnia Koœcielna;06-513;Wieczfnia Koœcielna;Wieczfnia Koœcielna 96;23-654-00-30;dni robocze: 09:00-16:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
274022;52.306681;21.857300;MAZOWIECKIE;wêgrowski;Wierzbno;UP Wierzbno k. Ka³uszyna;07-111;Wierzbno;Wierzbno 92;25-793-46-89;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
274172;51.857411;21.380939;MAZOWIECKIE;garwoliñski;Wilga;UP Wilga;08-470;Wilga;ul. Warszawska 58;25-685-30-13;dni robocze: 07:30-14:30#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
274239;52.644808;20.950413;MAZOWIECKIE;pu³tuski;Winnica;UP Winnica;06-120;Winnica;ul. Pu³tuska 25;23-691-40-90;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
274260;52.088200;20.385400;MAZOWIECKIE;¿yrardowski;Wiskitki;UP Wiskitki;96-315;Wiskitki;ul. Plac Wolnoœci 26;46-856-72-86;dni robocze: Pon.: 08:00-15:00 Wt.: 08:00-15:00 Œr.: 08:00-15:00 Czw.: 08:00-15:00 Pt.: 10:00-17:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
274334;52.073492;22.293406;MAZOWIECKIE;siedlecki;Wiœniew;UP Wiœniew k. Siedlec;08-112;Wiœniew;ul. Siedlecka 13;25-641-73-70;dni robocze: 07:30-14:30#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
274341;53.065519;20.345027;MAZOWIECKIE;m³awski;Wiœniewo;UP Wiœniewo k. M³awy;06-521;Wiœniewo;Wiœniewo 81;23-655-70-60;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
274710;52.040560;21.956177;MAZOWIECKIE;siedlecki;Wodynie;UP Wodynie;08-117;Wodynie;ul. Siedlecka 58;25-631-26-70;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
985279;51.901547;21.556463;MAZOWIECKIE;garwoliñski;Garwolin;AP Wola Rêbkowska;08-410;Wola Rêbkowska;ul. Dworcowa 1;25-681-52-91 #jedn. nadrzêdna: UP Garwolin 1#tel.: 25-682-23-03, 25-682-33-10;dni robocze: 06:30-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
967264;52.351361;21.257166;MAZOWIECKIE;wo³omiñski;Wo³omin;AP Wo³omin;05-201;Wo³omin;ul. Wileñska 86;607838208 #jedn. nadrzêdna: UP Wo³omin 1#tel.: 22-776-20-01;dni robocze: 09:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
947060;52.346916;21.254099;MAZOWIECKIE;wo³omiñski;Wo³omin;FUP Wo³omin 1;05-203;Wo³omin;ul. Leonida Teligi 1;22-787-43-27 #jedn. nadrzêdna: UP Wo³omin 1#tel.: 22-776-20-01;dni robocze: 08:00-19:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
939202;52.353058;21.259086;MAZOWIECKIE;wo³omiñski;Wo³omin;FUP Wo³omin 1;05-202;Wo³omin;Aleja Niepodleg³oœci 17;22-776-22-38 #jedn. nadrzêdna: UP Wo³omin 1#tel.: 22-776-20-01;dni robocze: 08:00-18:00#soboty: 09:00-13:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
275032;52.345204;21.239217;MAZOWIECKIE;wo³omiñski;Wo³omin;UP Wo³omin 1;05-200;Wo³omin;ul. Ogrodowa 3;22-776-20-01;dni robocze: 08:00-20:00#soboty: 09:00-13:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
276004;52.593486;21.457800;MAZOWIECKIE;wyszkowski;Wyszków;UP Wyszków 1;07-200;Wyszków;ul. Ignacego Daszyñskiego 27;29-742-46-26;dni robocze: 08:00-20:00#soboty: 08:00-13:00#niedziele i œwiêta: placówka nieczynna#;;
315086;52.602061;21.430244;MAZOWIECKIE;wyszkowski;Wyszków;FUP Wyszków 1;07-200;Wyszków;ul. Pu³tuska 116;29-742-40-37 #jedn. nadrzêdna: UP Wyszków 1#tel.: 29-742-46-26;dni robocze: 10:00-17:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
276011;52.576355;21.450691;MAZOWIECKIE;wyszkowski;Wyszków;UP Wyszków 3;07-201;Wyszków;Aleja Wolnoœci 9;29-742-58-33;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
276028;52.597775;21.451388;MAZOWIECKIE;wyszkowski;Wyszków;UP Wyszków 4;07-202;Wyszków;ul. Genera³a Józefa Sowiñskiego 63;29-742-52-13;dni robocze: 08:00-20:00#soboty: 08:00-13:00#niedziele i œwiêta: placówka nieczynna#;;
276035;52.385541;20.192056;MAZOWIECKIE;p³ocki;Wyszogród;UP Wyszogród;09-450;Wyszogród;ul. Rynek 1;24-231-10-50;dni robocze: Pon.: 08:00-15:00 Wt.: 07:00-15:00 Œr.: 08:00-15:00 Czw.: 08:00-15:00 Pt.: 07:00-17:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
276116;52.508490;21.406002;MAZOWIECKIE;wyszkowski;Zabrodzie;UP Zabrodzie;07-230;Zabrodzie;ul. W³adys³awa Stanis³awa Reymonta 16;29-757-12-74;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
276554;52.512512;20.529789;MAZOWIECKIE;p³oñski;Za³uski;UP Za³uski;09-142;Za³uski;Za³uski 67;23-661-90-42;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
276730;52.758443;22.124684;MAZOWIECKIE;ostrowski;Zarêby Koœcielne;UP Zarêby Koœcielne;07-323;Zarêby Koœcielne;ul. Kowalska 14;86-270-60-22;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
276785;52.602094;21.183790;MAZOWIECKIE;pu³tuski;Zatory;UP Zatory;07-217;Zatory;ul. Jana Paw³a II 127 A;29-741-03-97;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
276842;52.827443;19.870975;MAZOWIECKIE;sierpecki;Zawidz;UP Zawidz Koœcielny;09-226;Zawidz Koœcielny;ul. Mazowiecka 24;24-276-61-42;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
918179;52.287273;21.121473;MAZOWIECKIE;wo³omiñski;Z¹bki;AP Z¹bki;05-098;Z¹bki;ul. Genera³a W³adys³awa Sikorskiego 33A lok. 39;660-484-154 #jedn. nadrzêdna: UP Z¹bki 1#tel.: 22-781-61-03;dni robocze: 09:30-12:30, 13:30-18:30#soboty: 10:00-12:00#niedziele i œwiêta: placówka nieczynna#;;
973602;52.303166;21.102250;MAZOWIECKIE;wo³omiñski;Z¹bki;AP Z¹bki;05-099;Z¹bki;ul. Gabriela Narutowicza 47;692126127 #jedn. nadrzêdna: UP Z¹bki 1#tel.: 22-781-61-03;dni robocze: 09:30-18:30#soboty: 09:30-12:00#niedziele i œwiêta: placówka nieczynna#;;
985879;52.279547;21.130373;MAZOWIECKIE;wo³omiñski;Z¹bki;AP Z¹bki;05-096;Z¹bki;ul. Jacka Malczewskiego 3;669215999 #jedn. nadrzêdna: UP Z¹bki 1#tel.: 22-781-61-03;dni robocze: 10:00-19:00#soboty: 10:00-12:00#niedziele i œwiêta: placówka nieczynna#;;
276916;52.291828;21.113197;MAZOWIECKIE;wo³omiñski;Z¹bki;UP Z¹bki 1;05-091;Z¹bki;ul. 3 Maja 10;22-781-61-03;dni robocze: 08:00-20:00#soboty: 09:00-13:00#niedziele i œwiêta: placówka nieczynna#;;
276923;52.278911;21.123877;MAZOWIECKIE;wo³omiñski;Z¹bki;UP Z¹bki 3;05-093;Z¹bki;ul. Powstañców 26;22-762-24-80;dni robocze: 08:00-20:00#soboty: 09:00-13:30#niedziele i œwiêta: placówka nieczynna#;;
277021;52.088973;22.438138;MAZOWIECKIE;siedlecki;Zbuczyn;UP Zbuczyn;08-106;Zbuczyn;ul. Lipowa 2;25-641-63-70;dni robocze: 08:00-15:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
277421;52.310215;21.150369;MAZOWIECKIE;wo³omiñski;Zielonka;UP Zielonka k. Warszawy 1;05-220;Zielonka;ul. Jagielloñska 13;22-781-03-34;dni robocze: 08:00-20:00#soboty: 09:00-13:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
277638;52.029300;20.688900;MAZOWIECKIE;grodziski;¯abia Wola;UP ¯abia Wola;96-321;¯abia Wola;ul. G³ówna 18;46-857-82-29;dni robocze: Pon.: 08:00-15:00 Wt.: 08:00-15:00 Œr.: 08:00-15:00 Czw.: 08:00-15:00 Pt.: 08:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
278017;53.065335;19.911008;MAZOWIECKIE;¿uromiñski;¯uromin;UP ¯uromin;09-300;¯uromin;ul. Warszawska 7/13;23-657-26-39;dni robocze: 08:00-18:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#;;
369590;52.053750;20.423527;MAZOWIECKIE;¿yrardowski;¯yrardów;FUP ¯yrardów 1;96-301;¯yrardów;ul. Szarych Szeregów 1;46-855-18-38 #jedn. nadrzêdna: UP ¯yrardów 1#tel.: 46-855-31-10;dni robocze: Pon.: 08:00-15:00 Wt.: 08:00-15:00 Œr.: 11:00-18:00 Czw.: 11:00-18:00 Pt.: 11:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
431265;52.055466;20.438122;MAZOWIECKIE;¿yrardowski;¯yrardów;FUP ¯yrardów 1;96-316;¯yrardów;ul. Karola Hiellego 2;46-855-61-16 #jedn. nadrzêdna: UP ¯yrardów 1#tel.: 46-855-31-10;dni robocze: 08:00-19:00#soboty: 08:00-14:00#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
373813;52.059472;20.449194;MAZOWIECKIE;¿yrardowski;¯yrardów;FUP ¯yrardów 1;96-302;¯yrardów;ul. Józefa Mireckiego 27;46-855-63-04 #jedn. nadrzêdna: UP ¯yrardów 1#tel.: 46-855-31-10;dni robocze: Pon.: 08:00-15:00 Wt.: 08:00-15:00 Œr.: 11:00-18:00 Czw.: 11:00-18:00 Pt.: 11:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
373820;52.067059;20.438733;MAZOWIECKIE;¿yrardowski;¯yrardów;FUP ¯yrardów 1;96-304;¯yrardów;ul. Izy Zieliñskiej 36 C;46-854-84-85 #jedn. nadrzêdna: UP ¯yrardów 1#tel.: 46-855-31-10;dni robocze: Pon.: 08:00-15:00 Wt.: 08:00-15:00 Œr.: 11:00-18:00 Czw.: 11:00-18:00 Pt.: 11:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#;;
278055;52.054760;20.462787;MAZOWIECKIE;¿yrardowski;¯yrardów;UP ¯yrardów 1;96-300;¯yrardów;ul. Jaktorowska 23;46-855-31-10;dni robocze: 08:00-18:00#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
940883;50.915800;17.520600;OPOLSKIE;brzeski;Lubsza;FUP Brzeg 1;49-313;Lubsza;ul. Kamienna 1;77-411-86-50 #jedn. nadrzêdna: UP Brzeg 1#tel.: 77-416-31-38;dni robocze: 09:30-16:30#soboty: placówka nieczynna#niedziele i œwiêta: placówka nieczynna#Placówka dostosowana do potrzeb osób niepe³nosprawnych.#;;
